filename,dominant_color_rgb,description
09655_00.jpg,"(21, 21, 23)",a black top with a scoop neck and long sleeves
09656_00.jpg,"(145, 150, 150)",the hollis california tee in white
09657_00.jpg,"(246, 218, 188)",a woman wearing a nude colored cami cami cami cami cami cami cami cami cami cami cami cam cami cami cam cami cami cami cami cami cami cami cam
09661_00.jpg,"(241, 225, 216)",a white t - shirt with a floral print
09662_00.jpg,"(75, 76, 85)",a black and white tie dye t - shirt
09663_00.jpg,"(80, 28, 40)",a women ' s t - shirt with lace detailing
09664_00.jpg,"(94, 115, 110)",a green top with a square pattern
09665_00.jpg,"(23, 24, 26)",a black top with a lace - trimmed neckline
09666_00.jpg,"(41, 36, 32)",a black and orange floral print top
09667_00.jpg,"(8, 7, 11)",a black top with a sheer - lined back
09668_00.jpg,"(73, 75, 67)",a black top with a floral print
09669_00.jpg,"(218, 19, 46)",a red top with a v - neckline
09671_00.jpg,"(245, 245, 246)",a white top with puff sleeves and a puff neck
09672_00.jpg,"(100, 84, 95)",a pink and black top with a pattern
09673_00.jpg,"(245, 245, 245)",a white top with lace detailing
09675_00.jpg,"(21, 19, 26)",a black and red floral print blouse
09676_00.jpg,"(245, 245, 245)",a black and white top with a white shoulder
09677_00.jpg,"(27, 25, 28)",a black top with a gold buckle on the front
09678_00.jpg,"(3, 4, 6)",a black top with a pearled neckline
09679_00.jpg,"(13, 19, 30)",a woman wearing a black turtle neck sweater with red and white skulls on it
09681_00.jpg,"(236, 148, 31)",a girl is a girl t - shirt
09683_00.jpg,"(13, 123, 72)",a green t - shirt with a round neck and short sleeves
09684_00.jpg,"(226, 189, 46)",polo - shirt - yellow
09686_00.jpg,"(21, 24, 34)",a black top with a ru neck and a black top with a ru ru
09687_00.jpg,"(171, 129, 131)",a white top with a pink se se se se se se se se se se se se se se se
09688_00.jpg,"(245, 245, 246)",t - shirt with ru rus
09689_00.jpg,"(9, 64, 153)",the perfect tee in cobalt blue
09690_00.jpg,"(22, 20, 22)",a black top with lace detailing
09692_00.jpg,"(232, 200, 182)",the top is a short sleeved top with a gathered neckline
09694_00.jpg,"(245, 231, 224)",t - shirt with lace detail
09695_00.jpg,"(245, 245, 245)",a grey maternity top with a knot on the front
09696_00.jpg,"(30, 31, 33)",a black top with spaghetti straps and a spaghetti neckline
09697_00.jpg,"(41, 42, 74)",the nike tee in navy
09699_00.jpg,"(27, 31, 62)",a navy top with a pleaed neckline and a pleaed bottom
09700_00.jpg,"(232, 221, 204)",t - shirt with print and sema
09701_00.jpg,"(245, 245, 245)",a woman wearing a grey top with a button
09702_00.jpg,"(182, 25, 41)",a red and black striped top
09703_00.jpg,"(10, 11, 13)",a black top with a v - neckline
09704_00.jpg,"(34, 33, 30)",t - shirt with logo print
09706_00.jpg,"(230, 222, 210)",a white t - shirt with a square print on the front
09708_00.jpg,"(122, 31, 44)",the top is a long sleeved top with a flared hem
09709_00.jpg,"(32, 34, 31)",maternity maternity top
09711_00.jpg,"(53, 62, 97)",a woman wearing a denim top with a black bow
09712_00.jpg,"(29, 31, 32)",a black top with a bow neck
09713_00.jpg,"(239, 219, 212)",a pink t - shirt with a black and white cat on the front
09714_00.jpg,"(181, 180, 159)",a white sweater with a round neck and a round neckline
09715_00.jpg,"(206, 170, 15)",a woman wearing a mustard yellow sweater
09716_00.jpg,"(178, 145, 134)",a white top with a floral print on the bottom
09717_00.jpg,"(193, 215, 201)",t - shirt with print and slogan
09718_00.jpg,"(12, 14, 13)",a black tank top with a scooped neckline
09719_00.jpg,"(64, 63, 57)",a woman wearing a grey turtle neck sweater
09721_00.jpg,"(121, 143, 140)",a white t - shirt with a bird and leaves on it
09722_00.jpg,"(27, 29, 30)",a black sweater with lace trims and a v neck
09724_00.jpg,"(160, 160, 175)",a white blouse with a pleaed neckline
09726_00.jpg,"(113, 111, 102)",a white and black striped tank top
09728_00.jpg,"(61, 87, 170)",a pregnant girl wearing a blue maternity top
09729_00.jpg,"(239, 185, 161)",the crop top in peach
09730_00.jpg,"(15, 16, 18)",a black cardigan sweater with buttons
09731_00.jpg,"(102, 67, 64)",a woman wearing a striped turtle neck sweater
09732_00.jpg,"(187, 91, 90)",a woman wearing a pink top with lace trims
09733_00.jpg,"(35, 37, 38)",a black and white polka print top
09734_00.jpg,"(35, 37, 48)",a black top with lace detailing
09735_00.jpg,"(31, 45, 43)",a black maternity top with lace detailing
09736_00.jpg,"(24, 23, 22)",a white and black leopard print top
09737_00.jpg,"(19, 22, 36)",a navy jumper with white trims and a white stripe
09738_00.jpg,"(30, 33, 50)",a woman wearing a navy t - shirt with a v - neck
09739_00.jpg,"(236, 192, 203)",striped tee - t - shirt - pink
09740_00.jpg,"(20, 20, 22)",polka print blouse
09741_00.jpg,"(245, 245, 245)",a white blouse with lace detailing
09742_00.jpg,"(34, 33, 31)",a grey striped t - shirt with a black stripe
09743_00.jpg,"(57, 52, 37)",a green top with a round neckline
09745_00.jpg,"(21, 23, 22)",a black top with a round neckline and a round neckline
09746_00.jpg,"(186, 126, 138)",t - shirt basic - white
09747_00.jpg,"(233, 226, 212)",a white turtle neck sweater with a rib knit
09748_00.jpg,"(176, 165, 153)",a white top with a v neck and a button
09749_00.jpg,"(31, 31, 33)",a black t - shirt with pink and white stripes
09750_00.jpg,"(241, 111, 116)",therme - long sleeved top - white
09752_00.jpg,"(246, 246, 246)",a black bodysuit with a high neck and a high neckline
09753_00.jpg,"(99, 109, 111)",a white top with a knotted front
09754_00.jpg,"(90, 84, 60)",a women ' s t - shirt with a graphic of a motorcycle
09755_00.jpg,"(241, 87, 123)",a pink t - shirt with a graphic print
09756_00.jpg,"(17, 18, 20)",a black t - shirt with a triangle print
09758_00.jpg,"(40, 43, 44)",a black top with chains on it
09759_00.jpg,"(21, 19, 17)",a black floral top with sheer sleeves
09760_00.jpg,"(227, 222, 107)",a yellow t - shirt with a v - neckline
09761_00.jpg,"(246, 246, 246)",a white t - shirt with a graphic on the front
09762_00.jpg,"(50, 51, 36)",a green top with a draws on the front
09764_00.jpg,"(142, 159, 143)",the crop top in sage green
09765_00.jpg,"(51, 57, 68)",a women ' s t - shirt with palm trees and palm trees
09766_00.jpg,"(229, 159, 33)",a yellow swimsuit with a lace detail
09767_00.jpg,"(33, 34, 36)",a black maternity top with a long sleeve and a bow at the neck
09769_00.jpg,"(41, 40, 55)",t - shirt - dark blue
09770_00.jpg,"(245, 245, 245)",a white blouse with a green polka print
09771_00.jpg,"(21, 21, 38)",a woman wearing a navy t - shirt
09772_00.jpg,"(245, 245, 245)",a white t - shirt with a round neck and long sleeves
09773_00.jpg,"(31, 34, 35)",the long sleeved top in black
09777_00.jpg,"(26, 30, 41)",aeronic & rich - t - shirt - navy
09778_00.jpg,"(245, 245, 245)",a grey t - shirt with a v - neck and a short sleeve
09779_00.jpg,"(246, 246, 246)",a black turtle neck sweater with a mesh panel
09780_00.jpg,"(245, 245, 245)",a white blouse with a lace detail
09781_00.jpg,"(24, 22, 25)",a black and white floral blouse with a long sleeve
09783_00.jpg,"(31, 32, 34)",a black top with a zippered neckline
09784_00.jpg,"(38, 46, 67)",2 pack - t - shirt - bas navy
09785_00.jpg,"(245, 245, 245)",a white top with a lace trim and a white lace trim
09786_00.jpg,"(250, 110, 82)",t - shirt basic - orange
09787_00.jpg,"(238, 150, 20)",a woman wearing an orange top
09788_00.jpg,"(245, 179, 80)",a mustard t - shirt with a black lips print
09791_00.jpg,"(102, 119, 94)",a green sweater with a rib knit pattern
09794_00.jpg,"(21, 21, 28)",a black top with floral print
09795_00.jpg,"(51, 21, 32)",a woman wearing a purple top with a lace - trimmed neckline
09796_00.jpg,"(87, 16, 32)",a woman wearing a burgundy sweater
09798_00.jpg,"(13, 15, 15)",a black bodysuit with a long sleeve and a v - neckline
09799_00.jpg,"(25, 24, 30)",a cropped crop top with a long sleeve and a cropped crop top with a long sleeve and a cropped crop top with a crop
09800_00.jpg,"(250, 195, 49)",a yellow t - shirt with a white logo on the chest
09801_00.jpg,"(15, 13, 15)",a black top with a flower on the shoulder
09803_00.jpg,"(246, 246, 245)",a white top with a long sleeve and a round neckline
09804_00.jpg,"(76, 21, 35)",a burgundy top with a spaghetti neckline
09805_00.jpg,"(244, 208, 203)",striped tee - t - shirt - white / coral
09806_00.jpg,"(222, 212, 202)",a white top with a spaghetti neckline
09811_00.jpg,"(245, 245, 245)",a white top with lace detailing and a v neckline
09812_00.jpg,"(18, 19, 18)",a black top with a cow neck
09813_00.jpg,"(214, 138, 145)",a pink top with a pattern on the front
09814_00.jpg,"(27, 36, 84)",a woman wearing a blue t - shirt with a leopard print
09815_00.jpg,"(52, 44, 43)",a black and white top with a geometric pattern
09816_00.jpg,"(85, 76, 76)",a black and gold patterned turtle neck top
09817_00.jpg,"(94, 83, 93)","the top is made from a soft jersey fabric, and has a scoop neckline"
09818_00.jpg,"(245, 245, 245)",adi - t - shirt - white / black
09819_00.jpg,"(21, 23, 34)",striped tee - t - shirt - navy
09820_00.jpg,"(5, 6, 7)",paris t - shirt - t - shirt - black
09821_00.jpg,"(44, 34, 41)",a black top with orange butterflies on it
09822_00.jpg,"(23, 23, 21)",cropped crop top with logo
09823_00.jpg,"(132, 17, 42)",a red top with white flowers on it
09825_00.jpg,"(22, 22, 21)",a black top with plea detail
09826_00.jpg,"(12, 155, 134)",a white and green striped top
09827_00.jpg,"(39, 38, 47)",a black t - shirt with a graphic of a woman in a purple dress
09828_00.jpg,"(39, 38, 47)",a black t - shirt with a graphic of a woman in a purple dress
09829_00.jpg,"(237, 141, 125)",a grey t - shirt with a colorful print on the front
09830_00.jpg,"(30, 37, 58)",a woman wearing a blue t - shirt with a cartoon character on it
09831_00.jpg,"(155, 156, 169)",the long sleeved top is made from a soft jersey fabric
09833_00.jpg,"(34, 32, 35)",a black crop top with a white stripe on the side
09834_00.jpg,"(25, 22, 22)",a black blouse with pink flowers on it
09835_00.jpg,"(202, 179, 185)",a white t - shirt with the words ' just paris '
09836_00.jpg,"(23, 24, 26)",a black top with lace detailing and a black top
09837_00.jpg,"(225, 195, 197)",kappa tee - t - shirt print - white
09838_00.jpg,"(233, 130, 38)",a picture of a blouse with lace detailing
09840_00.jpg,"(16, 17, 18)",a black top with a layered layering layer
09841_00.jpg,"(245, 245, 245)",a white crop top with spaghetti straps
09843_00.jpg,"(22, 23, 23)",a black t - shirt with the slogan stranger youth
09844_00.jpg,"(73, 12, 20)",a red corset with straps and a bustier
09847_00.jpg,"(126, 59, 47)",a striped top with a short sleeve and a round neckline
09848_00.jpg,"(37, 36, 33)",a black top with a choke neck
09849_00.jpg,"(253, 226, 237)",a pink crop top with a v - neckline
09850_00.jpg,"(245, 245, 246)",therme turtle neck - long sleeved top - white
09852_00.jpg,"(245, 245, 245)",a white blouse with a round neckline
09853_00.jpg,"(24, 25, 27)",a black t - shirt with a heart made of flowers
09855_00.jpg,"(37, 37, 47)",a black floral print top with sheer sleeves
09856_00.jpg,"(38, 35, 47)",a black top with a long sleeve and a long sleeve
09857_00.jpg,"(227, 180, 56)",a yellow shirt with a pocket and a buttoned collar
09858_00.jpg,"(14, 15, 17)",t - shirt with sequins and sequins
09859_00.jpg,"(20, 22, 23)",a black sweater with a round neck and a round neckline
09860_00.jpg,"(30, 38, 66)",the sleeveless top in navy
09861_00.jpg,"(45, 51, 111)",the top is a short sleeved top with a high neckline and a short sleeve
09862_00.jpg,"(214, 6, 44)",a red bodysuit with tropical print
09863_00.jpg,"(246, 246, 245)",long sleeve - long sleeved top - white
09865_00.jpg,"(85, 97, 110)",the top is made from linen and has a long sleeve with a gathered neckline
09866_00.jpg,"(234, 197, 195)",t - shirt with print
09868_00.jpg,"(246, 246, 246)",t - shirt - white
09871_00.jpg,"(125, 82, 152)",a woman wearing a purple tank top
09872_00.jpg,"(32, 39, 54)",a navy sweater with a v - neck and a long sleeve
09873_00.jpg,"(234, 214, 215)",a pink blouse with a jewel collar
09874_00.jpg,"(12, 13, 14)",a black top with gold fringes and a gold fringe
09875_00.jpg,"(17, 19, 18)",a black top with lace detailing
09877_00.jpg,"(245, 245, 245)",a white tank top with a scoop neck and a scooped back
09878_00.jpg,"(24, 31, 58)",a woman wearing a navy tank top with lace detailing
09879_00.jpg,"(147, 155, 191)",t - shirt with logo print
09880_00.jpg,"(29, 29, 33)",striped tee - t - shirt - white / navy
09881_00.jpg,"(20, 22, 21)",a black t - shirt with a picture of a woman
09883_00.jpg,"(133, 161, 178)",a women ' s t - shirt in blue
09884_00.jpg,"(18, 17, 23)",the black top is a short sleeved top with a v - neckline
09885_00.jpg,"(61, 61, 54)",t - shirt with print and print
09887_00.jpg,"(20, 22, 21)",a black top with lace detailing and buttons
09891_00.jpg,"(241, 149, 169)",striped tee - t - shirt - multi
09892_00.jpg,"(245, 245, 246)",a white tank top with a rib knit
09893_00.jpg,"(30, 30, 30)",button camo camo camo camo camo camo camo camo camo camo camo camo camo cam
09894_00.jpg,"(237, 211, 200)",a pink sweater with a lace detail on the front
09896_00.jpg,"(219, 186, 179)",a striped top with a v neckline and a short sleeve
09897_00.jpg,"(164, 75, 46)",a brown one piece swimsuit with a deep plunge neckline
09898_00.jpg,"(245, 245, 245)",a white top with a floral design on the front
09899_00.jpg,"(245, 245, 245)",a pregnant woman wearing a grey top
09900_00.jpg,"(33, 34, 35)",a black top with a leopard print on the sleeves
09901_00.jpg,"(237, 215, 201)",a pink silk cami cami cami cami cami cami cami cami cami cami cami cami cam
09902_00.jpg,"(235, 254, 203)",neon crop top
09903_00.jpg,"(24, 19, 18)",t - shirt with print
09904_00.jpg,"(187, 22, 53)",a red top with a pattern on the front
09905_00.jpg,"(54, 61, 85)",a navy blouse with white flowers on it
09907_00.jpg,"(240, 181, 202)",striped tee - t - shirt - white / pink
09908_00.jpg,"(246, 246, 245)",a white bodysuit with a lace - trimmed top
09909_00.jpg,"(129, 88, 68)",a brown and black shirt with a patching pattern
09910_00.jpg,"(93, 31, 22)",a woman wearing a brown top
09911_00.jpg,"(80, 30, 48)",a woman wearing a burgundy blouse with a buttoned neck
09913_00.jpg,"(20, 21, 23)",a black top with lace detailing and a long sleeve
09914_00.jpg,"(27, 28, 30)",the long sleeved top in black
09916_00.jpg,"(120, 107, 114)",a woman wearing a grey sweater with buttons
09917_00.jpg,"(110, 113, 91)",a green top with a scoop neckline
09918_00.jpg,"(33, 32, 34)",therme - t - shirt - black
09919_00.jpg,"(245, 245, 245)",a white t - shirt with a collar
09920_00.jpg,"(58, 72, 70)",a green top with lace detailing
09921_00.jpg,"(12, 12, 13)",a black blouse with a bow at the neck
09922_00.jpg,"(21, 21, 23)",a black t - shirt with the word love in white
09923_00.jpg,"(18, 14, 15)",a black top with a v - neckline
09925_00.jpg,"(245, 245, 245)",a white top with lace detailing and a white top
09926_00.jpg,"(61, 71, 61)",a green sweater with a striped pattern
09927_00.jpg,"(60, 70, 50)",a green top with a pocket and a white button
09928_00.jpg,"(45, 53, 66)",a black top with a floral print
09929_00.jpg,"(53, 57, 62)",a black and white blouse with a leopard print
09930_00.jpg,"(41, 41, 53)",the essential tee in navy
09931_00.jpg,"(227, 205, 207)",a white t - shirt with a leopard print
09932_00.jpg,"(140, 28, 34)",a woman wearing a red sweater
09934_00.jpg,"(180, 60, 62)",a red top with lace detailing and a long sleeve
09935_00.jpg,"(17, 53, 45)",a striped rugby shirt with a white collar and green and orange stripes
09936_00.jpg,"(172, 194, 224)",a blue blouse with a pleaed neckline
09937_00.jpg,"(246, 246, 246)",the black top is a short sleeved top with a scooped neckline
09938_00.jpg,"(218, 192, 170)",a woman wearing a beige top with lace
09939_00.jpg,"(17, 19, 18)",a black top with lace detailing and long sleeves
09941_00.jpg,"(36, 41, 52)",a navy blouse with white and black spots
09942_00.jpg,"(20, 22, 22)",just be t - shirt - black
09943_00.jpg,"(31, 56, 171)",a blue top with a v neckline
09944_00.jpg,"(37, 38, 78)",a navy floral blouse with a red and blue floral print
09945_00.jpg,"(186, 57, 78)",the love is all around mes t - shirt
09950_00.jpg,"(19, 20, 19)",champion - sweatshirt - white / black
09952_00.jpg,"(156, 165, 148)",a green tie dye t - shirt
09953_00.jpg,"(19, 20, 22)",a black top with a lace - trimmed neckline
09954_00.jpg,"(213, 206, 189)",a white sweater with a blue and beige pattern
09955_00.jpg,"(228, 187, 80)",a woman wearing a yellow top
09956_00.jpg,"(234, 212, 215)",a white t - shirt with a gun on the chest
09957_00.jpg,"(24, 25, 27)",a black t - shirt with a v - neckline
